"NUM_CNPJ,""ID_CIDADE"",""ID_CNAE"",""ORIGEM"""
"72111370002746,8700,,""CONCORRENTE"""
"15122149000110,3089,787,""SPC"""
"3076272000163,683,162,""SPC"""
"14693115000113,2907,750,""SPC"""
"17065243000100,3632,833,""CONCORRENTE"""
"609806000181,109,156,""SPC"""
"87169488000163,9862,,""CONCORRENTE"""
"73655292000174,8708,,""SPC"""
"19969273000177,4529,857,""CONCORRENTE"""
"35670497000130,8452,1306,""SPC"""
"7415798000181,1560,307,""CONCORRENTE"""
"14817978000155,2980,780,""SPC"""
"20324627000105,4565,860,""CONCORRENTE"""
"28191673000195,6994,1049,""CONCORRENTE"""
"28818098000108,7043,1053,""SPC"""
"9304638000190,2044,479,""CONCORRENTE"""
"3091139000186,683,162,""SPC"""
"91695577000110,9902,,""CONCORRENTE"""
"34295995000187,8108,1263,""CONCORRENTE"""
"18064651000100,4035,841,""CONCORRENTE"""
"37215050000104,8521,,""SPC"""
"7390687000168,1526,300,""SPC"""
"10577634000165,2069,579,""CONCORRENTE"""
"16370648000190,3373,833,""SPC"""
"31312947000161,7121,1110,""CONCORRENTE"""
"16480467000116,3448,833,""CONCORRENTE"""
"18230586000146,4051,843,""CONCORRENTE"""
"22900647000102,5761,1014,""SPC"""
"28626141000214,7043,1050,""SPC"""
"12285772000104,2361,602,""SPC"""
"21635262000100,5066,937,""SPC"""
"10710638000170,2132,586,""SPC"""
"1989732000119,414,162,""SPC"""
"2198654000105,484,162,""CONCORRENTE"""
"30653952000175,7067,1094,""CONCORRENTE"""
"2379340000109,579,162,""CONCORRENTE"""
"8002646000110,1778,376,""CONCORRENTE"""
"35851597000162,8484,1343,""CONCORRENTE"""
"14836160000180,2980,786,""SPC"""
"32786236000191,7750,1166,""SPC"""
"17613757000153,3857,838,""SPC"""
"23551191000185,6015,1025,""CONCORRENTE"""
"33577546000169,7994,1226,""CONCORRENTE"""
"12406802000185,2475,604,""SPC"""
"29440783000106,7043,1074,""CONCORRENTE"""
"11626031000179,2174,589,""CONCORRENTE"""
"19011107000163,4145,844,""SPC"""
"92375278000161,9921,,""SPC"""
"11687311000197,2209,598,""CONCORRENTE"""
"29991949000182,7043,1080,""SPC"""
"16992978000117,3602,833,""CONCORRENTE"""
"19956571000122,4529,857,""SPC"""
"32582071000136,7675,1156,""SPC"""
"15268295000230,3169,796,""CONCORRENTE"""
"30621532000107,7067,1094,""CONCORRENTE"""
"5672375000111,1278,178,""CONCORRENTE"""
"25205770000100,6268,1028,""SPC"""
"15243963000193,3169,793,""CONCORRENTE"""
"17260023000138,3648,833,""SPC"""
"35405517000145,8385,1296,""CONCORRENTE"""
"4755797000198,988,178,""SPC"""
"22673487000106,5601,1006,""CONCORRENTE"""
"12389388000143,2452,603,""SPC"""
"25915714000150,6513,1028,""CONCORRENTE"""
"9250034000290,2028,403,""SPC"""
"13735561000180,2754,673,""CONCORRENTE"""
"32793293000106,7750,1170,""CONCORRENTE"""
"78553153000153,8770,,""SPC"""
"14842285000112,2980,786,""CONCORRENTE"""
"31419598000181,7203,1112,""CONCORRENTE"""
"13823985000105,2754,704,""SPC"""
"32078904000126,7375,1146,""SPC"""
"13135746000154,2718,655,""SPC"""
"36157034000131,8521,,""CONCORRENTE"""
"31935772000149,7352,1144,""SPC"""
"9402872000231,2044,535,""SPC"""
"20329722000100,4565,860,""SPC"""
"34371100000146,8146,1263,""CONCORRENTE"""
"29472270000187,7043,1078,""CONCORRENTE"""
"25904787000147,6471,1028,""SPC"""
"25334448000172,6268,1028,""CONCORRENTE"""
"4519196000186,988,178,""SPC"""
"31232246000112,7102,1109,""SPC"""
"10673164000133,2090,586,""CONCORRENTE"""
"23301007000149,5944,1025,""CONCORRENTE"""
"34304152000108,8114,1263,""SPC"""
"32079036000107,7392,1146,""CONCORRENTE"""
"33677576000147,7994,1257,""CONCORRENTE"""
"28763025000166,7043,1052,""CONCORRENTE"""
"3744074000120,944,166,""SPC"""
"22519170000110,5406,988,""SPC"""
"18545124000118,4141,843,""CONCORRENTE"""
"7536759000132,1722,352,""CONCORRENTE"""
"10854499000158,2174,586,""SPC"""
"9391035000173,2044,535,""CONCORRENTE"""
"20198434000155,4565,859,""SPC"""
"25639900000104,6308,1028,""SPC"""
"21524681000167,5013,936,""CONCORRENTE"""
"30659349000109,7067,1094,""SPC"""
"13699585000121,2754,672,""SPC"""
"21824428000129,5189,939,""CONCORRENTE"""
"19476122000187,4347,851,""CONCORRENTE"""
"28455189000126,7042,1050,""CONCORRENTE"""
"34244669000140,8101,1262,""SPC"""
"23008773000110,5906,1018,""CONCORRENTE"""
"11677797000182,2208,598,""SPC"""
"33318261000103,7943,1206,""SPC"""
"28322348000114,7012,1049,""CONCORRENTE"""
"9287796000180,2044,477,""CONCORRENTE"""
"1990703000177,427,162,""CONCORRENTE"""
"16412447000108,3382,833,""CONCORRENTE"""
"23896978000189,6015,1027,""SPC"""
"25737207000174,6326,1028,""SPC"""
"36062024000112,8518,,""SPC"""
"17457392000115,3832,835,""SPC"""
"18224713000102,4049,843,""SPC"""
"30615286000180,7066,1094,""SPC"""
"2620531000102,582,162,""SPC"""
"31560106000173,7221,1119,""CONCORRENTE"""
"25821101000154,6420,1028,""SPC"""
"27468400000182,6964,1049,""CONCORRENTE"""
"18484610000173,4124,843,""CONCORRENTE"""
"32327312000109,7507,1150,""CONCORRENTE"""
"10144689000181,2048,535,""CONCORRENTE"""
"31924952000125,7352,1144,""CONCORRENTE"""
"3104468000114,700,162,""SPC"""
"30598950000120,7065,1094,""CONCORRENTE"""
"1994317000153,427,162,""SPC"""
"19014519000157,4145,844,""CONCORRENTE"""
"31386894000123,7155,1111,""CONCORRENTE"""
"21223435000175,4941,931,""SPC"""
"20952256000106,4797,882,""SPC"""
"19309264000150,4337,847,""SPC"""
"21913086000113,5258,939,""SPC"""
"31326689000172,7131,1110,""SPC"""
"28356710000178,7012,1049,""SPC"""
"28147781000160,6994,1049,""CONCORRENTE"""
"20539060000194,4651,861,""SPC"""
"14564244000101,2895,749,""SPC"""
"34911708000116,8377,1290,""CONCORRENTE"""
"14505737000170,2774,748,""SPC"""
"21603757000140,5029,937,""SPC"""
"19370012000136,4347,847,""SPC"""
"24909188000153,6178,1028,""CONCORRENTE"""
"15622950000125,3304,823,""CONCORRENTE"""
"18342897000105,4066,843,""SPC"""
"19282258000156,4334,846,""SPC"""
"28817433000153,7043,1053,""CONCORRENTE"""
"83817858002548,8839,,""SPC"""
"6070161000138,1347,179,""SPC"""
"31383744000166,7133,1110,""CONCORRENTE"""
"369225000110,16,63,""SPC"""
"13117729000194,2675,655,""CONCORRENTE"""
"21844479000112,5198,939,""SPC"""
"25875011000146,6460,1028,""CONCORRENTE"""
"11651020000149,2194,591,""SPC"""
"22504843000168,5406,988,""SPC"""
"92838168000199,9955,,""CONCORRENTE"""
"2538454000146,579,162,""CONCORRENTE"""
"5197225000101,1087,178,""SPC"""
"11838647000103,2222,598,""CONCORRENTE"""
"33538679000126,7977,1219,""CONCORRENTE"""
"22858810000116,5724,1013,""SPC"""
"71099113000134,8684,,""SPC"""
"12641140000128,2562,620,""CONCORRENTE"""
"24156832000160,6015,1028,""CONCORRENTE"""
"30647058000192,7067,1094,""SPC"""
"90400888010881,9899,,""CONCORRENTE"""
"11660889000150,2194,591,""SPC"""
"6210315000140,1347,183,""SPC"""
"3842390000135,988,167,""CONCORRENTE"""
"3075862000171,683,162,""CONCORRENTE"""
"5991901000106,1347,179,""SPC"""
"15367807000134,3206,802,""CONCORRENTE"""
"3988729000106,988,171,""SPC"""
"31568218000170,7221,1120,""CONCORRENTE"""
"21301533000183,4964,933,""SPC"""
"22487329000161,5406,982,""CONCORRENTE"""
"19268993000105,4313,846,""SPC"""
"27686310000249,6989,1049,""SPC"""
"21077924000166,4892,897,""SPC"""
"1790624000112,243,160,""SPC"""
"11932799000170,2258,598,""CONCORRENTE"""
"11905046000176,2240,598,""CONCORRENTE"""
"32600317000155,7682,1156,""CONCORRENTE"""
"7152351000167,1392,235,""SPC"""
"3129286000106,715,162,""CONCORRENTE"""
"29135988000188,7043,1058,""CONCORRENTE"""
"35607079000106,8410,1303,""SPC"""
"2759882000107,606,162,""SPC"""
"29271069000131,7043,1071,""CONCORRENTE"""
"30948692000165,7067,1099,""CONCORRENTE"""
"15519203000166,3254,823,""CONCORRENTE"""
"76091727000193,8739,,""CONCORRENTE"""
"22653748000126,5573,1006,""CONCORRENTE"""
"64287337000104,8592,,""CONCORRENTE"""
"13879657000112,2754,705,""CONCORRENTE"""
"19840505000192,4462,856,""CONCORRENTE"""
"15671973000120,3315,823,""CONCORRENTE"""
"24853233000103,6150,1028,""SPC"""
"33764376000121,7994,1257,""CONCORRENTE"""
"34564558000111,8231,1263,""SPC"""
"19924557000147,4501,856,""CONCORRENTE"""
"26567544000123,6865,1047,""CONCORRENTE"""
"8055681000105,1778,376,""SPC"""
"25759783000112,6414,1028,""CONCORRENTE"""
"11855447000169,2222,598,""SPC"""
"21889390000172,5216,939,""CONCORRENTE"""
"32990856000148,7823,1196,""SPC"""
"13765048000132,2754,674,""CONCORRENTE"""
"12395980000158,2475,604,""CONCORRENTE"""
"17309572000150,3727,833,""CONCORRENTE"""
"18029696000144,4032,841,""CONCORRENTE"""
"21075702000104,4876,893,""SPC"""
"14715299000175,2980,763,""SPC"""
"7229934000149,1451,278,""SPC"""
"9452752000168,2048,535,""CONCORRENTE"""
"7455725000113,1685,339,""SPC"""
"21349219000170,4964,935,""SPC"""
"15564865000158,3279,823,""SPC"""
"14066157000124,2754,735,""SPC"""
"11230079000244,2174,586,""SPC"""
"3727623000159,942,166,""SPC"""
"11282632000101,2174,586,""CONCORRENTE"""
"13647874000187,2754,666,""CONCORRENTE"""
"31720320000140,7223,1121,""SPC"""
"72547557000158,8700,,""SPC"""
"26285167000130,6806,1039,""CONCORRENTE"""
"32826579000132,7759,1178,""SPC"""
"20087412000118,4555,857,""SPC"""
"22925877000126,5780,1015,""SPC"""
"32820614000106,7750,1170,""CONCORRENTE"""
"15552617000197,3256,823,""SPC"""
"15049946000110,2989,787,""SPC"""
"24027425000152,6015,1028,""SPC"""
"4487791000187,988,178,""CONCORRENTE"""
"21930684000109,5294,940,""SPC"""
"24458301000121,6091,1028,""SPC"""
"32522227000193,7667,1156,""CONCORRENTE"""
"10675950000170,2103,586,""CONCORRENTE"""
"3011811000186,683,162,""SPC"""
"78264918000135,8770,,""CONCORRENTE"""
"24610112000122,6091,1028,""SPC"""
"33249046000289,7918,1201,""SPC"""
"22818599000108,5721,1011,""CONCORRENTE"""
"29517290000127,7043,1078,""CONCORRENTE"""
"4223923000244,988,178,""CONCORRENTE"""
"721620000110,111,158,""CONCORRENTE"""
"2631203000101,582,162,""CONCORRENTE"""
"35762839000141,8454,1308,""SPC"""
"2769607000166,606,162,""CONCORRENTE"""
"10172069000156,2048,536,""SPC"""
"28990147000195,7043,1055,""SPC"""
"25956935000177,6656,1029,""SPC"""
"15783389000166,3362,833,""CONCORRENTE"""
"33238318000164,7906,1201,""CONCORRENTE"""
"17894186000172,4006,840,""CONCORRENTE"""
"20506177000171,4605,861,""CONCORRENTE"""
"6122308000196,1347,179,""CONCORRENTE"""
"20672092000163,4677,861,""CONCORRENTE"""
"31838418000104,7326,1135,""SPC"""
"21890889000108,5216,939,""SPC"""
"32163124000184,7441,1147,""SPC"""
"87197844000152,9862,,""SPC"""
"22117508000107,5302,950,""CONCORRENTE"""
"14001785000121,2754,716,""CONCORRENTE"""
"25050824000105,6254,1028,""CONCORRENTE"""
"35961537000100,8507,1354,""SPC"""
"1430752000155,243,160,""SPC"""
"26572190000105,6865,1047,""SPC"""
"22762905000131,5721,1009,""CONCORRENTE"""
"8283783000170,1778,376,""CONCORRENTE"""
"14885061000198,2980,787,""CONCORRENTE"""
"32236105000130,7499,1150,""CONCORRENTE"""
"32356437000159,7530,1150,""SPC"""
"1871498000120,307,161,""CONCORRENTE"""
"31813179000120,7319,1135,""SPC"""
"30583062000134,7065,1094,""SPC"""
"23943734000100,6015,1027,""CONCORRENTE"""
"2057787000153,461,162,""SPC"""
"13226421000187,2754,656,""SPC"""
"18083290000140,4047,842,""SPC"""
"3796151000196,982,166,""SPC"""
"13234789000197,2754,656,""SPC"""
"17746174000109,3924,838,""CONCORRENTE"""
"8574309000105,1816,388,""SPC"""
"16708503000156,3460,833,""CONCORRENTE"""
"25210970000142,6268,1028,""SPC"""
"26066924000184,6705,1029,""CONCORRENTE"""
"29042646000113,7043,1057,""SPC"""
"7281568000177,1451,289,""CONCORRENTE"""
"24165109000147,6015,1028,""CONCORRENTE"""
"34395150000163,8161,1263,""CONCORRENTE"""
"18499382000105,4141,843,""SPC"""
"25600986000161,6308,1028,""CONCORRENTE"""
"18262706000197,4054,843,""CONCORRENTE"""
"7320191000118,1486,289,""SPC"""
"21918766000120,5281,939,""CONCORRENTE"""
"22479670000175,5406,978,""CONCORRENTE"""
"27595527000162,6988,1049,""CONCORRENTE"""
"2122909000148,473,162,""CONCORRENTE"""
"39617535000141,8521,,""CONCORRENTE"""
"13012429000140,2606,655,""SPC"""
"22982031000128,5798,1016,""SPC"""
"9422604000109,2048,535,""SPC"""
"3728663000115,944,166,""CONCORRENTE"""
"34268895000161,8108,1263,""SPC"""
"5352426000128,1121,178,""CONCORRENTE"""
"19160034000171,4237,846,""CONCORRENTE"""
"15326695000173,3169,796,""SPC"""
"14499532000120,2774,748,""CONCORRENTE"""
"1957660000128,362,162,""SPC"""
"15375916000101,3206,806,""SPC"""
"522359000129,71,79,""CONCORRENTE"""
"7981260000134,1778,376,""CONCORRENTE"""
"2249921000118,526,162,""SPC"""
"21924424000112,5285,939,""CONCORRENTE"""
"33922313000156,8041,1262,""SPC"""
"19945443000183,4511,857,""CONCORRENTE"""
"26877198000180,6889,1047,""CONCORRENTE"""
"31402270000152,7201,1112,""SPC"""
"1400326000179,243,160,""SPC"""
"8597853000164,1836,389,""CONCORRENTE"""
"28401430000134,7015,1049,""SPC"""
"15176267000101,3128,787,""CONCORRENTE"""
"17368549000136,3749,833,""CONCORRENTE"""
"28032403000131,6994,1049,""SPC"""
"11290175000105,2174,586,""SPC"""
"7784494000191,1778,371,""SPC"""
"25611072000104,6308,1028,""SPC"""
"15079998000139,3023,787,""SPC"""
"15336590000103,3179,796,""CONCORRENTE"""
"44211936001109,8558,,""SPC"""
"9559697000100,2048,535,""SPC"""
"29230512000126,7043,1066,""SPC"""
"14820440000108,2980,781,""CONCORRENTE"""
"20746583000101,4714,861,""SPC"""
"32362865000275,7533,1150,""SPC"""
"24962840000101,6205,1028,""CONCORRENTE"""
"6248050000179,1347,215,""SPC"""
"13107240000131,2649,655,""CONCORRENTE"""
"26586866000110,6865,1047,""CONCORRENTE"""
"25914166000144,6496,1028,""CONCORRENTE"""
"10472812000193,2065,563,""CONCORRENTE"""
"41518283000145,8528,,""SPC"""
"31295963000193,7121,1110,""CONCORRENTE"""
"31878787000112,7335,1136,""SPC"""
"27125284000107,6925,1047,""SPC"""
"14059471000260,2754,725,""SPC"""
"36239200000149,8521,,""SPC"""
"33862223000117,7994,1258,""SPC"""
"13199567000180,2754,655,""SPC"""
"31120703000187,7085,1105,""CONCORRENTE"""
"33833817000108,7994,1258,""CONCORRENTE"""
"35653603000177,8433,1303,""SPC"""
"15450916000110,3239,820,""SPC"""
"8534647000105,1778,379,""SPC"""
"33763511000114,7994,1257,""SPC"""
"27246431000199,6943,1048,""CONCORRENTE"""
"22510855000103,5406,988,""SPC"""
"7607031000154,1778,360,""SPC"""
"31464965000169,7221,1112,""CONCORRENTE"""
"15682430000108,3315,824,""SPC"""
"26136891000100,6754,1038,""CONCORRENTE"""
"26741553000199,6881,1047,""CONCORRENTE"""
"2056745000106,457,162,""CONCORRENTE"""
"22995156000192,5868,1017,""CONCORRENTE"""
"22961927000120,5789,1016,""CONCORRENTE"""
"28423806000101,7035,1050,""SPC"""
"23349394000193,5964,1025,""CONCORRENTE"""
"15085682000150,3047,787,""CONCORRENTE"""
"32762805000169,7748,1166,""SPC"""
"18715858000106,4141,843,""CONCORRENTE"""
"20819023000130,4730,862,""SPC"""
"31056403000186,7076,1103,""CONCORRENTE"""
"25329138000160,6268,1028,""SPC"""
"13224248000188,2754,655,""CONCORRENTE"""
"20062856000107,4539,857,""SPC"""
"1157037000190,233,160,""SPC"""
"14525402000114,2823,748,""SPC"""
"13218791000172,2754,655,""SPC"""
"23354011000175,5964,1025,""SPC"""
"3305391000140,759,164,""CONCORRENTE"""
"41086620000172,8521,,""SPC"""
"10753266000169,2173,586,""CONCORRENTE"""
"11307117000139,2174,586,""SPC"""
"32066576000148,7375,1146,""SPC"""
"11970553000193,2290,599,""SPC"""
"41531690000192,8528,,""CONCORRENTE"""
"24963521000102,6212,1028,""SPC"""
"25671027000137,6308,1028,""CONCORRENTE"""
"19511086000145,4367,852,""CONCORRENTE"""
"19238812000106,4280,846,""SPC"""
"33585722000104,7994,1226,""SPC"""
"29996964000113,7043,1081,""SPC"""
"29250827000135,7043,1069,""SPC"""
"28912420000163,7043,1054,""SPC"""
"26065998000104,6704,1029,""SPC"""
"7000845000126,1347,233,""CONCORRENTE"""
"3717644000193,937,166,""CONCORRENTE"""
"31303454000165,7121,1110,""CONCORRENTE"""
"20445460000130,4567,861,""SPC"""
"28231665000125,6999,1049,""SPC"""
"33601341000171,7994,1242,""CONCORRENTE"""
"32379774000161,7533,1151,""SPC"""
"30462968000109,7043,1094,""CONCORRENTE"""
"20099005000120,4565,857,""SPC"""
"6248260000167,1347,216,""CONCORRENTE"""
"22721516000168,5658,1007,""CONCORRENTE"""
"14040775000103,2754,721,""SPC"""
"9173660000149,2006,395,""CONCORRENTE"""
"21440184000180,4964,935,""SPC"""
"31422196000136,7220,1112,""SPC"""
"18408573000114,4094,843,""SPC"""
"29600344000113,7043,1080,""CONCORRENTE"""
"17440938000125,3752,835,""SPC"""
"32923059000148,7794,1194,""SPC"""
"19220922000132,4254,846,""CONCORRENTE"""
"22511832000105,5406,988,""CONCORRENTE"""
"19997921000107,4539,857,""SPC"""
"74398751000144,8735,,""SPC"""
"1966201000100,403,162,""CONCORRENTE"""
"23176146000198,5941,1022,""CONCORRENTE"""
"14527673000109,2834,749,""SPC"""
"13537513000188,2754,666,""CONCORRENTE"""
"13644892000105,2754,666,""SPC"""
"31921212000135,7352,1144,""SPC"""
"33368207000172,7965,1211,""SPC"""
"33596080000149,7994,1241,""SPC"""
"8014304000110,1778,376,""CONCORRENTE"""
"4554636000136,988,178,""CONCORRENTE"""
"2835156000118,678,162,""SPC"""
"6120857000121,1347,179,""CONCORRENTE"""
"4918055000136,1007,178,""SPC"""
"19897812000100,4490,856,""CONCORRENTE"""
"36103521000111,8521,,""SPC"""
"9531584000104,2048,535,""SPC"""
"19076104000108,4163,846,""SPC"""
"35726409000174,8452,1307,""CONCORRENTE"""
"14420948000100,2762,748,""CONCORRENTE"""
"21217607000106,4941,928,""CONCORRENTE"""
"18521573000126,4141,843,""CONCORRENTE"""
"14766472000164,2980,764,""CONCORRENTE"""
"18166435000176,4048,843,""SPC"""
"13577058000144,2754,666,""SPC"""
"10792755000120,2174,586,""SPC"""
"28863586000137,7043,1054,""SPC"""
"12920768000162,2587,645,""CONCORRENTE"""
"31691586000101,7221,1120,""SPC"""
"19475081000104,4347,850,""SPC"""
"35766541000100,8458,1317,""SPC"""
"5589994000147,1208,178,""CONCORRENTE"""
"33637662000126,7994,1256,""SPC"""
"7062497000111,1347,233,""SPC"""
"12713318000107,2585,621,""CONCORRENTE"""
"25883739000110,6462,1028,""SPC"""
"6287748000101,1347,217,""CONCORRENTE"""
"992662000195,172,160,""SPC"""
"25757035000109,6406,1028,""SPC"""
"34474276000123,8181,1263,""SPC"""
"1820648000177,256,161,""CONCORRENTE"""
"17757777000106,3948,838,""SPC"""
"32768047000196,7750,1166,""SPC"""
"33058481000145,7880,1196,""SPC"""
"10733365000189,2165,586,""SPC"""
"20953025000117,4797,884,""CONCORRENTE"""
"13833243000152,2754,704,""CONCORRENTE"""
"33843223000170,7994,1258,""SPC"""
"21020446000158,4823,885,""SPC"""
"3802648000170,988,166,""SPC"""
"7929259000160,1778,376,""SPC"""
"22480213000109,5406,981,""CONCORRENTE"""
"37117322010945,8521,,""CONCORRENTE"""
"29252453000197,7043,1070,""CONCORRENTE"""
"8683988000142,1844,389,""CONCORRENTE"""
"17894666000133,4007,840,""SPC"""
"13064745000166,2616,655,""SPC"""
"34623633000178,8278,1263,""CONCORRENTE"""
"34753378000188,8357,1285,""CONCORRENTE"""
"21830071000191,5198,939,""SPC"""
"19463510000123,4347,850,""CONCORRENTE"""
"3730968000161,944,166,""SPC"""
"25223995000180,6268,1028,""CONCORRENTE"""
"12320794000150,2369,602,""SPC"""
"30677797000127,7067,1094,""SPC"""
"26692634000146,6873,1047,""CONCORRENTE"""
"15177873000141,3128,787,""SPC"""
"23073050000102,5914,1021,""CONCORRENTE"""
"2713529001745,595,162,""SPC"""
"3707904000140,934,165,""SPC"""
"17858146000175,3986,839,""SPC"""
"17260510000109,3653,833,""CONCORRENTE"""
"15185949000180,3134,787,""CONCORRENTE"""
"11221464000144,2174,586,""SPC"""
"6039014000103,1347,179,""SPC"""
"31063207000139,7084,1104,""CONCORRENTE"""
"34334614000121,8143,1263,""SPC"""
"26379328000154,6845,1039,""SPC"""
"5611774000253,1229,178,""CONCORRENTE"""
"2811278000174,668,162,""CONCORRENTE"""
"28775315000120,7043,1052,""SPC"""
"21480753000111,4985,936,""SPC"""
"1970793000134,403,162,""SPC"""
"9256137000186,2028,407,""CONCORRENTE"""
"9475652000157,2048,535,""CONCORRENTE"""
"1947643000100,342,161,""SPC"""
"3298926000101,753,164,""CONCORRENTE"""
"32175890000169,7466,1147,""SPC"""
"6122067000185,1347,179,""SPC"""
"12401419000134,2475,604,""CONCORRENTE"""
"20314748000176,4565,860,""SPC"""
"1878572000130,307,161,""CONCORRENTE"""
"11969519000107,2289,599,""CONCORRENTE"""
"21602210000120,5021,937,""SPC"""
"72634850000152,8700,,""CONCORRENTE"""
"7541893000121,1778,360,""CONCORRENTE"""
"20697683000195,4677,861,""SPC"""
"16518700000102,3448,833,""CONCORRENTE"""
"19355533000114,4347,847,""SPC"""
"16863606000190,3532,833,""CONCORRENTE"""
"1772711000147,243,160,""CONCORRENTE"""
"5927160000102,1347,179,""SPC"""
"23400716000181,5964,1025,""SPC"""
"31262119000166,7107,1110,""SPC"""
"31299751000184,7121,1110,""SPC"""
"18382438000147,4068,843,""CONCORRENTE"""
"11536808000104,2174,589,""SPC"""
"17193321000152,3632,833,""CONCORRENTE"""
"5233568000176,1102,178,""SPC"""
"29173881000124,7043,1062,""CONCORRENTE"""
"11461265000103,2174,586,""CONCORRENTE"""
"26014832000150,6656,1029,""SPC"""
"22516490000116,5406,988,""CONCORRENTE"""
"27584480000131,6988,1049,""SPC"""
"22120488000123,5302,950,""CONCORRENTE"""
"70189329000128,8666,,""CONCORRENTE"""
"22146876000183,5362,951,""SPC"""
"28414475000143,7035,1050,""CONCORRENTE"""
"7440061000119,1682,339,""CONCORRENTE"""
"12472060000196,2533,620,""SPC"""
"32832376000159,7771,1191,""CONCORRENTE"""
"35415416000155,8390,1298,""SPC"""
"23948834000129,6015,1027,""SPC"""
"28030046000172,6993,1049,""CONCORRENTE"""
"3388365000123,789,164,""CONCORRENTE"""
"19917128000142,4493,856,""SPC"""
"13801217000142,2754,704,""CONCORRENTE"""
"7417429000128,1560,307,""SPC"""
"15243263000107,3148,793,""SPC"""
"8573805000136,1778,388,""SPC"""
"9220610000175,2028,402,""SPC"""
"89200471000157,9899,,""SPC"""
"29267625000104,7043,1070,""SPC"""
"31792267000192,7276,1134,""CONCORRENTE"""
"10801656000167,2174,586,""CONCORRENTE"""
"13112831000105,2675,655,""SPC"""
"29244855000140,7043,1069,""CONCORRENTE"""
"21247086000121,4949,931,""CONCORRENTE"""
"34902652000133,8377,1290,""CONCORRENTE"""
"2795895000123,659,162,""CONCORRENTE"""
"27783809000193,6989,1049,""SPC"""
"1903129000172,307,161,""CONCORRENTE"""
"34477086000160,8181,1263,""CONCORRENTE"""
"29992313000155,7043,1080,""CONCORRENTE"""
"21908527000199,5231,939,""SPC"""
"16855861000191,3507,833,""SPC"""
"12408121000156,2522,604,""SPC"""
"21337199000118,4964,935,""CONCORRENTE"""
"13192714000190,2735,655,""CONCORRENTE"""
"25764565000176,6418,1028,""SPC"""
"25841598000172,6427,1028,""SPC"""
"23418042000142,5999,1025,""SPC"""
"17762766000106,3986,838,""CONCORRENTE"""
"28175243000180,6994,1049,""SPC"""
"20172764000171,4565,859,""CONCORRENTE"""
"29263608000190,7043,1070,""CONCORRENTE"""
"29187618000194,7043,1066,""CONCORRENTE"""
"22593143000197,5467,1006,""CONCORRENTE"""
"11789996000182,2222,598,""SPC"""
"10632605000159,2069,582,""SPC"""
"15368687000190,3206,805,""SPC"""
"18544121000160,4141,843,""SPC"""
"24120232000141,6015,1028,""CONCORRENTE"""
"28616901000121,7043,1050,""CONCORRENTE"""
"11698745000192,2209,598,""CONCORRENTE"""
"15206449000188,3143,787,""SPC"""
"22493571000148,5406,987,""CONCORRENTE"""
"18383553000136,4076,843,""SPC"""
"42788331000188,8552,,""CONCORRENTE"""
"13110967000178,2654,655,""CONCORRENTE"""
"22512655000181,5406,988,""SPC"""
"28844095000149,7043,1054,""CONCORRENTE"""
"36029249000177,8509,,""CONCORRENTE"""
"32477677000101,7650,1156,""SPC"""
"21294507000175,4964,933,""SPC"""
"74064155000128,8724,,""CONCORRENTE"""
"27112469000179,6912,1047,""SPC"""
"14713345000105,2976,753,""CONCORRENTE"""
"12982787000113,2597,650,""CONCORRENTE"""
"8448358000193,1778,377,""CONCORRENTE"""
"23000034000181,5894,1018,""CONCORRENTE"""
"23256479000127,5941,1024,""SPC"""
"13798205000106,2754,704,""SPC"""
"23017127000119,5911,1019,""SPC"""
"22688657000126,5614,1007,""SPC"""
"18103938000100,4048,843,""SPC"""
"3152229000130,723,162,""CONCORRENTE"""
"8749690000198,1845,389,""CONCORRENTE"""
"31254410000192,7102,1110,""SPC"""
"24900322000155,6175,1028,""SPC"""
"965905000104,172,160,""SPC"""
"1436462000208,243,160,""CONCORRENTE"""
"8443134000199,1778,377,""SPC"""
"11244079000112,2174,586,""CONCORRENTE"""
"33508779000100,7965,1213,""CONCORRENTE"""
"16736297000198,3485,833,""CONCORRENTE"""
"31700144000184,7221,1120,""SPC"""
"27358152000117,6962,1049,""CONCORRENTE"""
"20746099000182,4681,861,""CONCORRENTE"""
"8379608000180,1778,376,""CONCORRENTE"""
"2336664000151,579,162,""CONCORRENTE"""
"8457198000149,1778,377,""SPC"""
"33831487000103,7994,1258,""SPC"""
"1181149000268,237,160,""CONCORRENTE"""
"14065877000175,2754,727,""CONCORRENTE"""
"18679612000118,4141,843,""CONCORRENTE"""
"33634219000100,7994,1256,""CONCORRENTE"""
"15765104000164,3347,833,""CONCORRENTE"""
"2217689000136,489,162,""SPC"""
"41089145000198,8525,,""CONCORRENTE"""
"3501955000110,823,165,""CONCORRENTE"""
"31394690000134,7194,1111,""SPC"""
"11664935000199,2204,591,""CONCORRENTE"""
"515747000263,40,66,""SPC"""
"30624783000145,7067,1094,""CONCORRENTE"""
"19893085000102,4462,856,""SPC"""
"33363654000139,7965,1211,""CONCORRENTE"""
"8248733000151,1778,376,""CONCORRENTE"""
"33078598000190,7889,1196,""CONCORRENTE"""
"27728628000164,6989,1049,""CONCORRENTE"""
"25241104000119,6268,1028,""SPC"""
"11818131000105,2222,598,""SPC"""
"27564771000168,6972,1049,""SPC"""
"13378795000118,2754,657,""CONCORRENTE"""
"10838056000173,2174,586,""SPC"""
