"ID_CIDADE,""DES_CIDADE"",""DES_SIGLA_ESTADO"",""DES_REGIAO_IBGE"""
"3259,""ITAPAGIPE"",""MG"",""SUDESTE"""
"3260,""ITAPANHOACANGA"",""MG"",""SUDESTE"""
"3261,""ITAPECERICA"",""MG"",""SUDESTE"""
"3262,""ITAPEVA"",""MG"",""SUDESTE"""
"3263,""ITAPIRU"",""MG"",""SUDESTE"""
"3264,""ITAPIRUCU"",""MG"",""SUDESTE"""
"3265,""ITATIAIUCU"",""MG"",""SUDESTE"""
"3266,""ITAU DE MINAS"",""MG"",""SUDESTE"""
"3267,""ITAUNA"",""MG"",""SUDESTE"""
"3268,""ITAUNINHA"",""MG"",""SUDESTE"""
"3269,""ITAVERAVA"",""MG"",""SUDESTE"""
"3270,""ITERERE"",""MG"",""SUDESTE"""
"3271,""ITINGA"",""MG"",""SUDESTE"""
"3272,""ITIRA"",""MG"",""SUDESTE"""
"3273,""ITUETA"",""MG"",""SUDESTE"""
"3274,""ITUI"",""MG"",""SUDESTE"""
"3275,""ITUIUTABA"",""MG"",""SUDESTE"""
"3276,""ITUMIRIM"",""MG"",""SUDESTE"""
"3277,""ITURAMA"",""MG"",""SUDESTE"""
"3278,""ITUTINGA"",""MG"",""SUDESTE"""
"3279,""JABOTICATUBAS"",""MG"",""SUDESTE"""
"3280,""JACARANDIRA"",""MG"",""SUDESTE"""
"3281,""JACARE"",""MG"",""SUDESTE"""
"3282,""JACINTO"",""MG"",""SUDESTE"""
"3283,""JACUI"",""MG"",""SUDESTE"""
"3284,""JACUTINGA"",""MG"",""SUDESTE"""
"3285,""JAGUARACU"",""MG"",""SUDESTE"""
"3286,""JAGUARAO"",""MG"",""SUDESTE"""
"3287,""JAGUARITIRA"",""MG"",""SUDESTE"""
"3288,""JAIBA"",""MG"",""SUDESTE"""
"3289,""JAMPRUCA"",""MG"",""SUDESTE"""
"3290,""JANAUBA"",""MG"",""SUDESTE"""
"3291,""JANUARIA"",""MG"",""SUDESTE"""
"3292,""JAPARAIBA"",""MG"",""SUDESTE"""
"3293,""JAPONVAR"",""MG"",""SUDESTE"""
"3294,""JARDINESIA"",""MG"",""SUDESTE"""
"3295,""JECEABA"",""MG"",""SUDESTE"""
"3296,""JENIPAPO DE MINAS"",""MG"",""SUDESTE"""
"3297,""JEQUERI"",""MG"",""SUDESTE"""
"3298,""JEQUITAI"",""MG"",""SUDESTE"""
"3299,""JEQUITIBA"",""MG"",""SUDESTE"""
"3300,""JEQUITINHONHA"",""MG"",""SUDESTE"""
"3301,""JESUANIA"",""MG"",""SUDESTE"""
"3302,""JOAIMA"",""MG"",""SUDESTE"""
"3303,""JOANESIA"",""MG"",""SUDESTE"""
"3304,""JOAO MONLEVADE"",""MG"",""SUDESTE"""
"3305,""JOAO PINHEIRO"",""MG"",""SUDESTE"""
"3306,""JOAQUIM FELICIO"",""MG"",""SUDESTE"""
"3307,""JORDANIA"",""MG"",""SUDESTE"""
"3308,""JOSE GONCALVES DE MINAS"",""MG"",""SUDESTE"""
"3309,""JOSE RAYDAN"",""MG"",""SUDESTE"""
"3310,""JOSELANDIA"",""MG"",""SUDESTE"""
"3311,""JOSENOPOLIS"",""MG"",""SUDESTE"""
"3312,""JUATUBA"",""MG"",""SUDESTE"""
"3313,""JUBAI"",""MG"",""SUDESTE"""
"3314,""JUIRACU"",""MG"",""SUDESTE"""
"3315,""JUIZ DE FORA"",""MG"",""SUDESTE"""
"3316,""JUNCO DE MINAS"",""MG"",""SUDESTE"""
"3317,""JURAMENTO"",""MG"",""SUDESTE"""
"3318,""JUREIA"",""MG"",""SUDESTE"""
"3319,""JURUAIA"",""MG"",""SUDESTE"""
"3320,""JURUMIRIM"",""MG"",""SUDESTE"""
"3321,""JUSTINOPOLIS"",""MG"",""SUDESTE"""
"3322,""JUVENILIA"",""MG"",""SUDESTE"""
"3323,""LACERDINA"",""MG"",""SUDESTE"""
"3324,""LADAINHA"",""MG"",""SUDESTE"""
"3325,""LAGAMAR"",""MG"",""SUDESTE"""
"3326,""LAGOA BONITA"",""MG"",""SUDESTE"""
"3327,""LAGOA DA PRATA"",""MG"",""SUDESTE"""
"3328,""LAGOA DOS PATOS"",""MG"",""SUDESTE"""
"3329,""LAGOA DOURADA"",""MG"",""SUDESTE"""
"3330,""LAGOA FORMOSA"",""MG"",""SUDESTE"""
"3331,""LAGOA GRANDE"",""MG"",""SUDESTE"""
"11610,""LAGOA GRANDE DE MINAS NOVAS"",""MG"",""SUDESTE"""
"3332,""LAGOA SANTA"",""MG"",""SUDESTE"""
"11261,""LAGOA SECA"",""MG"",""SUDESTE"""
"3333,""LAJINHA"",""MG"",""SUDESTE"""
"3334,""LAMBARI"",""MG"",""SUDESTE"""
"3335,""LAMIM"",""MG"",""SUDESTE"""
"3336,""LAMOUNIER"",""MG"",""SUDESTE"""
"3337,""LAPINHA"",""MG"",""SUDESTE"""
"3338,""LARANJAL"",""MG"",""SUDESTE"""
"3339,""LARANJEIRAS DE CALDAS"",""MG"",""SUDESTE"""
"3340,""LASSANCE"",""MG"",""SUDESTE"""
"3341,""LAVRAS"",""MG"",""SUDESTE"""
"3342,""LEANDRO FERREIRA"",""MG"",""SUDESTE"""
"3343,""LEME DO PRADO"",""MG"",""SUDESTE"""
"3344,""LEOPOLDINA"",""MG"",""SUDESTE"""
"3345,""LEVINOPOLIS"",""MG"",""SUDESTE"""
"3346,""LIBERDADE"",""MG"",""SUDESTE"""
"3347,""LIMA DUARTE"",""MG"",""SUDESTE"""
"3349,""LIMEIRA DE MANTENA"",""MG"",""SUDESTE"""
"3348,""LIMEIRA DO OESTE"",""MG"",""SUDESTE"""
"3350,""LOBO LEITE"",""MG"",""SUDESTE"""
"3351,""LONTRA"",""MG"",""SUDESTE"""
"3352,""SAO JOSE DO RIO MANSO"",""MG"",""SUDESTE"""
"3353,""LUFA"",""MG"",""SUDESTE"""
"3354,""LUISBURGO"",""MG"",""SUDESTE"""
"3355,""LUISLANDIA"",""MG"",""SUDESTE"""
"6351,""NOSSA SENHORA DO CARMO"",""PR"",""SUL"""
"6352,""NOVA ALIANCA DO IVAI"",""PR"",""SUL"""
"6353,""NOVA ALTAMIRA"",""PR"",""SUL"""
"6354,""NOVA AMERICA DA COLINA"",""PR"",""SUL"""
"6355,""NOVA AMOREIRA"",""PR"",""SUL"""
"6356,""NOVA AURORA"",""PR"",""SUL"""
"6357,""NOVA BILAC"",""PR"",""SUL"""
"6358,""NOVA BRASILIA"",""PR"",""SUL"""
"6359,""NOVA BRASILIA"",""PR"",""SUL"""
"6360,""NOVA BRASILIA DO ITARARE"",""PR"",""SUL"""
"6361,""NOVA CANTU"",""PR"",""SUL"""
"6362,""NOVA CONCORDIA"",""PR"",""SUL"""
"6364,""NOVA ESPERANCA"",""PR"",""SUL"""
"6365,""NOVA ESPERANCA DO SUDOESTE"",""PR"",""SUL"""
"6366,""NOVA FATIMA"",""PR"",""SUL"""
"6367,""NOVA LARANJEIRAS"",""PR"",""SUL"""
"6368,""NOVA LONDRINA"",""PR"",""SUL"""
"6369,""NOVA LOURDES"",""PR"",""SUL"""
"6370,""NOVA OLIMPIA"",""PR"",""SUL"""
"6371,""NOVA PRATA DO IGUACU"",""PR"",""SUL"""
"6372,""NOVA RIQUEZA"",""PR"",""SUL"""
"6373,""NOVA SANTA BARBARA"",""PR"",""SUL"""
"6374,""NOVA SANTA ROSA"",""PR"",""SUL"""
"6375,""NOVA TEBAS"",""PR"",""SUL"""
"6376,""NOVA TIROL"",""PR"",""SUL"""
"6377,""NOVA VIDEIRA"",""PR"",""SUL"""
"6379,""NOVO HORIZONTE"",""PR"",""SUL"""
"6378,""NOVO HORIZONTE"",""PR"",""SUL"""
"6380,""NOVO ITACOLOMI"",""PR"",""SUL"""
"6381,""NOVO JARDIM"",""PR"",""SUL"""
"6382,""NOVO SARANDI"",""PR"",""SUL"""
"6383,""NOVO SOBRADINHO"",""PR"",""SUL"""
"6384,""NOVO TRES PASSOS"",""PR"",""SUL"""
"6385,""OLARIA"",""PR"",""SUL"""
"6386,""OLARIA"",""PR"",""SUL"""
"6387,""OLHO AGUDO"",""PR"",""SUL"""
"6388,""OLHO D'AGUA"",""PR"",""SUL"""
"6389,""NOVA SANTA HELENA"",""PR"",""SUL"""
"6390,""ORTIGUEIRA"",""PR"",""SUL"""
"6391,""OURILANDIA"",""PR"",""SUL"""
"6392,""OURIZONA"",""PR"",""SUL"""
"12098,""OURO PRETO"",""PR"",""SUL"""
"10734,""OURO VERDE"",""PR"",""SUL"""
"6393,""OURO VERDE DO OESTE"",""PR"",""SUL"""
"6394,""OURO VERDE DO PIQUIRI"",""PR"",""SUL"""
"6395,""PADRE PONCIANO"",""PR"",""SUL"""
"6396,""PAICANDU"",""PR"",""SUL"""
"6397,""PAIOL DE BAIXO"",""PR"",""SUL"""
"6398,""PAIOL QUEIMADO"",""PR"",""SUL"""
"6400,""PAIQUERE"",""PR"",""SUL"""
"6401,""PALMAS"",""PR"",""SUL"""
"6402,""PALMEIRA"",""PR"",""SUL"""
"6404,""PALMEIRINHA"",""PR"",""SUL"""
"6403,""PALMEIRINHA"",""PR"",""SUL"""
"6405,""PALMIRA"",""PR"",""SUL"""
"6406,""PALMITAL"",""PR"",""SUL"""
"6407,""PALMITAL"",""PR"",""SUL"""
"6408,""PALMITAL DE SAO SILVESTRE"",""PR"",""SUL"""
"6409,""PALMITOPOLIS"",""PR"",""SUL"""
"6410,""PALOTINA"",""PR"",""SUL"""
"6411,""PANEMA"",""PR"",""SUL"""
"6412,""PANGARE"",""PR"",""SUL"""
"6413,""PAPAGAIOS NOVOS"",""PR"",""SUL"""
"6414,""PARAISO DO NORTE"",""PR"",""SUL"""
"6415,""PARANA D'OESTE"",""PR"",""SUL"""
"6416,""PARANACITY"",""PR"",""SUL"""
"6417,""PARANAGI"",""PR"",""SUL"""
"6418,""PARANAGUA"",""PR"",""SUL"""
"6419,""PARANAPOEMA"",""PR"",""SUL"""
"6420,""PARANAVAI"",""PR"",""SUL"""
"6421,""PASSA UNA"",""PR"",""SUL"""
"11960,""PASSO AMARELO"",""PR"",""SUL"""
"6422,""PASSO DA ILHA"",""PR"",""SUL"""
"6423,""PASSO DOS PUPOS"",""PR"",""SUL"""
"6424,""PASSO FUNDO"",""PR"",""SUL"""
"6425,""PASSO LISO"",""PR"",""SUL"""
"6426,""PATO BRAGADO"",""PR"",""SUL"""
"6427,""PATO BRANCO"",""PR"",""SUL"""
"6428,""PATOS VELHOS"",""PR"",""SUL"""
"6429,""PAU D'ALHO DO SUL"",""PR"",""SUL"""
"6430,""PAULA FREITAS"",""PR"",""SUL"""
"6431,""PAULISTANIA"",""PR"",""SUL"""
"6432,""PAULO FRONTIN"",""PR"",""SUL"""
"6433,""PEABIRU"",""PR"",""SUL"""
"6434,""PEDRA BRANCA DO ARARAQUARA"",""PR"",""SUL"""
"6435,""PEDRAS"",""PR"",""SUL"""
"6436,""PEDRO LUSTOSA"",""PR"",""SUL"""
"6437,""PELADO"",""PR"",""SUL"""
"6438,""PEROBAL"",""PR"",""SUL"""
"6439,""PEROLA"",""PR"",""SUL"""
"6440,""PEROLA D'OESTE"",""PR"",""SUL"""
"6441,""PEROLA INDEPENDENTE"",""PR"",""SUL"""
"6442,""PIASSUGUERA"",""PR"",""SUL"""
"6443,""PIEN"",""PR"",""SUL"""
"6444,""PINARE"",""PR"",""SUL"""
"6445,""PINHAIS"",""PR"",""SUL"""
"6446,""PINHAL DE SAO BENTO"",""PR"",""SUL"""
"6448,""PINHALAO"",""PR"",""SUL"""
"6453,""PINHALZINHO"",""PR"",""SUL"""
"6451,""PINHALZINHO"",""PR"",""SUL"""
"6450,""PINHALZINHO"",""PR"",""SUL"""
"6452,""PINHALZINHO"",""PR"",""SUL"""
"6449,""PINHALZINHO"",""PR"",""SUL"""
"6454,""PINHAO"",""PR"",""SUL"""
"6455,""PINHEIRO"",""PR"",""SUL"""
"6456,""PIQUIRIVAI"",""PR"",""SUL"""
"6457,""PIRACEMA"",""PR"",""SUL"""
"6458,""PIRAI DO SUL"",""PR"",""SUL"""
"6459,""PIRAPO"",""PR"",""SUL"""
"6460,""PIRAQUARA"",""PR"",""SUL"""
"6461,""PIRIQUITOS"",""PR"",""SUL"""
"6462,""PITANGA"",""PR"",""SUL"""
"5241,""CURRAL QUEIMADO"",""PE"",""NORDESTE"""
"5242,""CUSTODIA"",""PE"",""NORDESTE"""
"5243,""DOIS LEOES"",""PE"",""NORDESTE"""
"5244,""DORMENTES"",""PE"",""NORDESTE"""
"5245,""ENTRONCAMENTO"",""PE"",""NORDESTE"""
"5246,""ESCADA"",""PE"",""NORDESTE"""
"5247,""ESPIRITO SANTO"",""PE"",""NORDESTE"""
"5248,""EXU"",""PE"",""NORDESTE"""
"5249,""FAZENDA NOVA"",""PE"",""NORDESTE"""
"5250,""FEIRA NOVA"",""PE"",""NORDESTE"""
"5251,""FEITORIA"",""PE"",""NORDESTE"""
"5252,""FERNANDO DE NORONHA"",""PE"",""NORDESTE"""
"5253,""FERREIROS"",""PE"",""NORDESTE"""
"5254,""FLORES"",""PE"",""NORDESTE"""
"5255,""FLORESTA"",""PE"",""NORDESTE"""
"5256,""FREI MIGUELINHO"",""PE"",""NORDESTE"""
"5257,""FREXEIRAS"",""PE"",""NORDESTE"""
"11715,""GAMBA"",""PE"",""NORDESTE"""
"5258,""GAMELEIRA"",""PE"",""NORDESTE"""
"5259,""GARANHUNS"",""PE"",""NORDESTE"""
"5260,""GLORIA DO GOITA"",""PE"",""NORDESTE"""
"5261,""GOIANA"",""PE"",""NORDESTE"""
"5262,""GONCALVES FERREIRA"",""PE"",""NORDESTE"""
"5263,""GRANITO"",""PE"",""NORDESTE"""
"5264,""GRAVATA"",""PE"",""NORDESTE"""
"5265,""GRAVATA DO IBIAPINA"",""PE"",""NORDESTE"""
"11746,""GROSSOS"",""PE"",""NORDESTE"""
"5266,""GROTAO"",""PE"",""NORDESTE"""
"5267,""GUANUMBI"",""PE"",""NORDESTE"""
"5268,""HENRIQUE DIAS"",""PE"",""NORDESTE"""
"5269,""IATECA"",""PE"",""NORDESTE"""
"5270,""IATI"",""PE"",""NORDESTE"""
"5271,""IBIMIRIM"",""PE"",""NORDESTE"""
"5272,""IBIRAJUBA"",""PE"",""NORDESTE"""
"5273,""IBIRANGA"",""PE"",""NORDESTE"""
"12537,""LINHA HARMONIA"",""RS"",""SUL"""
"12522,""LINHA OCIDENTAL"",""RS"",""SUL"""
"12538,""LINHA PORTO ALEGRE"",""RS"",""SUL"""
"12465,""LINHA SAO JOAO"",""RS"",""SUL"""
"12623,""LINHA SILVEIRA"",""RS"",""SUL"""
"12512,""MARIA SANTA"",""RS"",""SUL"""
"12650,""MARMELEIRO"",""RS"",""SUL"""
"12578,""MATO GRANDE"",""RS"",""SUL"""
"12500,""MINGOTE"",""RS"",""SUL"""
"12565,""MONTE BELO"",""RS"",""SUL"""
"12516,""MONTE CASTELO"",""RS"",""SUL"""
"12454,""MORRO DOS LEFFAS"",""RS"",""SUL"""
"12428,""MORRO GRANDE"",""RS"",""SUL"""
"12630,""MUNDO NOVO"",""RS"",""SUL"""
"12520,""MURTA"",""RS"",""SUL"""
"12620,""NOSSA SENHORA APARECIDA"",""RS"",""SUL"""
"12441,""NOSSA SENHORA DA SAUDE"",""RS"",""SUL"""
"12557,""NOSSA SENHORA DE FATIMA"",""RS"",""SUL"""
"12440,""NOSSA SENHORA DE FATIMA"",""RS"",""SUL"""
"12460,""NOVA TRAMANDAI"",""RS"",""SUL"""
"12477,""NOVO PARAISO"",""RS"",""SUL"""
"12468,""PALANQUE"",""RS"",""SUL"""
"12486,""PALMAS"",""RS"",""SUL"""
"12494,""PASSO DO MENDONCA"",""RS"",""SUL"""
"12635,""PASSO REAL"",""RS"",""SUL"""
"12507,""PASSO REAL DE CANDIOTA"",""RS"",""SUL"""
"12421,""PEDRAS BRANCAS"",""RS"",""SUL"""
"12621,""PEDREGAL"",""RS"",""SUL"""
"12461,""PEGA FOGO"",""RS"",""SUL"""
"12560,""ACOITA CAVALO"",""RS"",""SUL"""
"12503,""ALTO ALEGRE"",""RS"",""SUL"""
"12558,""ALTO ERVAL NOVO"",""RS"",""SUL"""
"12566,""ALTO URUGUAI"",""RS"",""SUL"""
"12475,""AMORAS"",""RS"",""SUL"""
"12466,""ARLINDO"",""RS"",""SUL"""
"12515,""AROEIRAS"",""RS"",""SUL"""
"12472,""ARROIO BONITO"",""RS"",""SUL"""
"12453,""ARROIO DOS MENGUES"",""RS"",""SUL"""
"12452,""ARROIO TEIXEIRA"",""RS"",""SUL"""
"12495,""ATLANTICO"",""RS"",""SUL"""
"12490,""BANDEIRINHA"",""RS"",""SUL"""
"8792,""GENERAL MAYNARD"",""SE"",""NORDESTE"""
"8793,""GRACCHO CARDOSO"",""SE"",""NORDESTE"""
"8794,""ILHA DAS FLORES"",""SE"",""NORDESTE"""
"8795,""INDIAROBA"",""SE"",""NORDESTE"""
"8796,""ITABAIANA"",""SE"",""NORDESTE"""
"8797,""ITABAIANINHA"",""SE"",""NORDESTE"""
"8798,""ITABI"",""SE"",""NORDESTE"""
"8799,""ITAPORANGA D'AJUDA"",""SE"",""NORDESTE"""
"8800,""JAPARATUBA"",""SE"",""NORDESTE"""
"8801,""JAPOATA"",""SE"",""NORDESTE"""
"8802,""LAGARTO"",""SE"",""NORDESTE"""
"8803,""LAGOA FUNDA"",""SE"",""NORDESTE"""
"8804,""LARANJEIRAS"",""SE"",""NORDESTE"""
"8806,""MALHADA DOS BOIS"",""SE"",""NORDESTE"""
"8807,""MALHADOR"",""SE"",""NORDESTE"""
"8808,""MARUIM"",""SE"",""NORDESTE"""
"8809,""MIRANDA"",""SE"",""NORDESTE"""
"8810,""MOITA BONITA"",""SE"",""NORDESTE"""
"8812,""MOSQUEIRO"",""SE"",""NORDESTE"""
"8813,""MURIBECA"",""SE"",""NORDESTE"""
"8814,""NEOPOLIS"",""SE"",""NORDESTE"""
"8815,""NOSSA SENHORA APARECIDA"",""SE"",""NORDESTE"""
"8816,""NOSSA SENHORA DA GLORIA"",""SE"",""NORDESTE"""
"8817,""NOSSA SENHORA DAS DORES"",""SE"",""NORDESTE"""
"8819,""NOSSA SENHORA DO SOCORRO"",""SE"",""NORDESTE"""
"8820,""PACATUBA"",""SE"",""NORDESTE"""
"8821,""PALMARES"",""SE"",""NORDESTE"""
"8822,""PEDRA MOLE"",""SE"",""NORDESTE"""
"8823,""PEDRAS"",""SE"",""NORDESTE"""
"8825,""PINHAO"",""SE"",""NORDESTE"""
"8826,""PIRAMBU"",""SE"",""NORDESTE"""
"8827,""POCO REDONDO"",""SE"",""NORDESTE"""
"8828,""POCO VERDE"",""SE"",""NORDESTE"""
"8829,""PORTO DA FOLHA"",""SE"",""NORDESTE"""
"8831,""RIACHAO DO DANTAS"",""SE"",""NORDESTE"""
"8832,""RIACHUELO"",""SE"",""NORDESTE"""
"8833,""RIBEIROPOLIS"",""SE"",""NORDESTE"""
"8834,""ROSARIO DO CATETE"",""SE"",""NORDESTE"""
"8479,""IBIAM"",""SC"",""SUL"""
"8480,""IBICARE"",""SC"",""SUL"""
"8481,""IBICUI"",""SC"",""SUL"""
"8482,""IBIRAMA"",""SC"",""SUL"""
"8483,""ICARA"",""SC"",""SUL"""
"10752,""IDAMAR"",""SC"",""SUL"""
"8484,""ILHOTA"",""SC"",""SUL"""
"8485,""IMARUI"",""SC"",""SUL"""
"8486,""IMBITUBA"",""SC"",""SUL"""
"8487,""IMBUIA"",""SC"",""SUL"""
"8488,""INDAIAL"",""SC"",""SUL"""
"8489,""INDIOS"",""SC"",""SUL"""
"8490,""INGLESES DO RIO VERMELHO"",""SC"",""SUL"""
"8491,""INVERNADA"",""SC"",""SUL"""
"8492,""IOMERE"",""SC"",""SUL"""
"8493,""IPIRA"",""SC"",""SUL"""
"8494,""IPOMEIA"",""SC"",""SUL"""
"8495,""IPORA DO OESTE"",""SC"",""SUL"""
"8496,""IPUACU"",""SC"",""SUL"""
"8497,""IPUMIRIM"",""SC"",""SUL"""
"8498,""IRACEMINHA"",""SC"",""SUL"""
"8499,""IRAKITAN"",""SC"",""SUL"""
"8500,""IRANI"",""SC"",""SUL"""
"8501,""IRAPUTA"",""SC"",""SUL"""
"8502,""IRATI"",""SC"",""SUL"""
"8503,""IRINEOPOLIS"",""SC"",""SUL"""
"8504,""ITA"",""SC"",""SUL"""
"8505,""ITAIO"",""SC"",""SUL"""
"8506,""ITAIOPOLIS"",""SC"",""SUL"""
"8507,""ITAJAI"",""SC"",""SUL"""
"8508,""ITAJUBA"",""SC"",""SUL"""
"8509,""ITAPEMA"",""SC"",""SUL"""
"8510,""ITAPIRANGA"",""SC"",""SUL"""
"8511,""ITAPOA"",""SC"",""SUL"""
"8512,""ITAPOCU"",""SC"",""SUL"""
"8513,""ITOUPAVA"",""SC"",""SUL"""
"8514,""ITUPORANGA"",""SC"",""SUL"""
"8515,""JABORA"",""SC"",""SUL"""
"8516,""JACINTO MACHADO"",""SC"",""SUL"""
"8517,""JAGUARUNA"",""SC"",""SUL"""
"8518,""JARAGUA DO SUL"",""SC"",""SUL"""
"8519,""JARDINOPOLIS"",""SC"",""SUL"""
"8520,""JOACABA"",""SC"",""SUL"""
"8521,""JOINVILLE"",""SC"",""SUL"""
"10751,""JORGE LACERDA"",""SC"",""SUL"""
"8522,""JOSE BOITEUX"",""SC"",""SUL"""
"8523,""JUPIA"",""SC"",""SUL"""
"8524,""LACERDOPOLIS"",""SC"",""SUL"""
"8525,""LAGES"",""SC"",""SUL"""
"8526,""LAGOA"",""SC"",""SUL"""
"8527,""LAGOA DA ESTIVA"",""SC"",""SUL"""
"8528,""LAGUNA"",""SC"",""SUL"""
"8529,""LAJEADO GRANDE"",""SC"",""SUL"""
"8530,""LAURENTINO"",""SC"",""SUL"""
"8531,""LAURO MULLER"",""SC"",""SUL"""
"8532,""LEAO"",""SC"",""SUL"""
"8533,""LEBON REGIS"",""SC"",""SUL"""
"8534,""LEOBERTO LEAL"",""SC"",""SUL"""
"8535,""LINDOIA DO SUL"",""SC"",""SUL"""
"8536,""LINHA DAS PALMEIRAS"",""SC"",""SUL"""
"8537,""LONTRAS"",""SC"",""SUL"""
"8538,""LOURDES"",""SC"",""SUL"""
"8539,""LUIZ ALVES"",""SC"",""SUL"""
"8540,""LUZERNA"",""SC"",""SUL"""
"8541,""MACHADOS"",""SC"",""SUL"""
"8542,""MACIEIRA"",""SC"",""SUL"""
"8543,""MAFRA"",""SC"",""SUL"""
"8544,""MAJOR GERCINO"",""SC"",""SUL"""
"8545,""MAJOR VIEIRA"",""SC"",""SUL"""
"8546,""MARACAJA"",""SC"",""SUL"""
"8547,""MARARI"",""SC"",""SUL"""
"8548,""MARATA"",""SC"",""SUL"""
"8549,""MARAVILHA"",""SC"",""SUL"""
"8550,""MARCILIO DIAS"",""SC"",""SUL"""
"8551,""MARECHAL BORMANN"",""SC"",""SUL"""
"8552,""MAREMA"",""SC"",""SUL"""
"8553,""MARIFLOR"",""SC"",""SUL"""
"8554,""MAROMBAS"",""SC"",""SUL"""
"8555,""MAROMBAS BOSSARDI"",""SC"",""SUL"""
"8556,""MASSARANDUBA"",""SC"",""SUL"""
"8557,""MATOS COSTA"",""SC"",""SUL"""
"8558,""MELEIRO"",""SC"",""SUL"""
"8559,""MIRADOR"",""SC"",""SUL"""
"8560,""MIRIM"",""SC"",""SUL"""
"8561,""MIRIM DOCE"",""SC"",""SUL"""
"8562,""MODELO"",""SC"",""SUL"""
"8563,""MONDAI"",""SC"",""SUL"""
"8564,""MONTE ALEGRE"",""SC"",""SUL"""
"8565,""MONTE CARLO"",""SC"",""SUL"""
"8566,""MONTE CASTELO"",""SC"",""SUL"""
"8567,""MORRO CHATO"",""SC"",""SUL"""
"8568,""MORRO DA FUMACA"",""SC"",""SUL"""
"8570,""MORRO GRANDE"",""SC"",""SUL"""
"8571,""NAVEGANTES"",""SC"",""SUL"""
"8572,""NOSSA SENHORA DE CARAVAGGIO"",""SC"",""SUL"""
"8573,""NOVA CULTURA"",""SC"",""SUL"""
"8574,""NOVA ERECHIM"",""SC"",""SUL"""
"8575,""NOVA GUARITA"",""SC"",""SUL"""
"8576,""NOVA ITABERABA"",""SC"",""SUL"""
"8577,""NOVA PETROPOLIS"",""SC"",""SUL"""
"8578,""NOVA TEUTONIA"",""SC"",""SUL"""
"8579,""NOVA TRENTO"",""SC"",""SUL"""
"8580,""NOVA VENEZA"",""SC"",""SUL"""
"8581,""NOVO HORIZONTE"",""SC"",""SUL"""
"8582,""ORLEANS"",""SC"",""SUL"""
"8583,""OTACILIO COSTA"",""SC"",""SUL"""
"8584,""OURO"",""SC"",""SUL"""
"8585,""OURO VERDE"",""SC"",""SUL"""
"8586,""OURO VERDE"",""SC"",""SUL"""
"8587,""PAIAL"",""SC"",""SUL"""
"8588,""PAINEL"",""SC"",""SUL"""
"8589,""PALHOCA"",""SC"",""SUL"""
"8590,""PALMA SOLA"",""SC"",""SUL"""
"8591,""PALMEIRA"",""SC"",""SUL"""
"8592,""PALMITOS"",""SC"",""SUL"""
"8593,""PANTANO DO SUL"",""SC"",""SUL"""
"8594,""PAPANDUVA"",""SC"",""SUL"""
"8595,""PARAISO"",""SC"",""SUL"""
"8596,""PASSO DE TORRES"",""SC"",""SUL"""
"8597,""PASSO MANSO"",""SC"",""SUL"""
"8598,""PASSOS MAIA"",""SC"",""SUL"""
"8599,""PAULA PEREIRA"",""SC"",""SUL"""
"8600,""PAULO LOPES"",""SC"",""SUL"""
"8601,""PEDRAS GRANDES"",""SC"",""SUL"""
"8602,""PENHA"",""SC"",""SUL"""
"8603,""PERICO"",""SC"",""SUL"""
"8604,""PERITIBA"",""SC"",""SUL"""
"8605,""PESCARIA BRAVA"",""SC"",""SUL"""
"8606,""PETROLANDIA"",""SC"",""SUL"""
"8608,""PINDOTIBA"",""SC"",""SUL"""
"8609,""PINHALZINHO"",""SC"",""SUL"""
"8610,""PINHEIRAL"",""SC"",""SUL"""
"8611,""PINHEIRO PRETO"",""SC"",""SUL"""
"8612,""PINHEIROS"",""SC"",""SUL"""
"8613,""PIRABEIRABA"",""SC"",""SUL"""
"8614,""PIRATUBA"",""SC"",""SUL"""
"8615,""PLANALTO"",""SC"",""SUL"""
"8616,""PLANALTO ALEGRE"",""SC"",""SUL"""
"8617,""POCO PRETO"",""SC"",""SUL"""
"8618,""POMERODE"",""SC"",""SUL"""
"8619,""PONTE ALTA"",""SC"",""SUL"""
"8620,""PONTE ALTA DO NORTE"",""SC"",""SUL"""
"8621,""PONTE SERRADA"",""SC"",""SUL"""
"8622,""PORTO BELO"",""SC"",""SUL"""
"8623,""PORTO UNIAO"",""SC"",""SUL"""
"8624,""POUSO REDONDO"",""SC"",""SUL"""
"8625,""PRAIA GRANDE"",""SC"",""SUL"""
"8626,""PRATA"",""SC"",""SUL"""
"8627,""PRESIDENTE CASTELO BRANCO"",""SC"",""SUL"""
"8628,""PRESIDENTE GETULIO"",""SC"",""SUL"""
"8629,""PRESIDENTE JUSCELINO"",""SC"",""SUL"""
"8630,""PRESIDENTE KENNEDY"",""SC"",""SUL"""
"8631,""PRESIDENTE NEREU"",""SC"",""SUL"""
"8632,""PRINCESA"",""SC"",""SUL"""
"8633,""QUARTA LINHA"",""SC"",""SUL"""
"8634,""QUILOMBO"",""SC"",""SUL"""
"8635,""QUILOMETRO DOZE"",""SC"",""SUL"""
"8636,""RANCHO QUEIMADO"",""SC"",""SUL"""
"8637,""RATONES"",""SC"",""SUL"""
"8638,""RESIDENCIA FUCK"",""SC"",""SUL"""
"8639,""RIBEIRAO DA ILHA"",""SC"",""SUL"""
